act_id,act_base,congress,stat_volume,date_text,year,act_section,stat_page,us_title,us_section,status,source_file
,1791_12,,,,,1,197,,,R.S. Sec 767,1791_12_20250926_180938.html
,1791_12,,,,,1,197,,,R.S. Sec 776,1791_12_20250926_180938.html
,1791_12,,,,,2,197,,,R.S. Sec 531,1791_12_20250926_180938.html
,1791_12,,,,,2,197,,,R.S. Sec 551,1791_12_20250926_180938.html
,1791_12,,,,,3,197,,,R.S. Sec 608,1791_12_20250926_180938.html
,1791_18,,,,,,215,,,R.S. Sec 244,1791_18_20250926_180938.html
